Player unique ID,Player nickname,Player dani rank,Player quantitative skill,Player ceiling skill,Player peak skill,Player contribution to model training,Player diligence rate,Player IR sources
128905,伊原木ｶﾞﾁﾐ,★★/-,2.831508690226723,3.4176702562301564,4.7209233075513986,0.009121117366693677,0.010259811282935698,lr2
157783,Leonard.c,★★/-,2.8254141600850606,2.848238275344249,4.246269372814011,0.00602594560647304,0.016743369871712082,lr2
87113,guest,-/-,2.8236571242160045,3.769239396279959,2.8236571242160045,0.13205624377935282,0.38057679233714414,lr2
127419,ioiuyt,-/-,2.8167035387416397,2.7090949491556664,4.013274386131241,0.0035591649932065956,0.009251505825099818,lr2
87474,otoshi.b,★★/-,2.8166232585276156,3.297715687273037,4.043010386258729,0.01083777880792136,0.013498230035227515,"lr2,minir"
186661,KOREAN,-/-,2.815396272627925,2.758772725820603,3.9912821053744465,0.006170239323793929,0.0174173073420125,lr2
52aee202-2c58-40ed-9461-1a508863f441,gura,,2.8141913833845362,3.209498004867187,2.8141913833845362,0.12070429635361604,0.29220210672150265,minir
83367,黄グレ警部,★★/-,2.8044920065154266,2.309570236201155,4.374444280123035,0.007245430595775956,0.01237125729661324,lr2
429,zyxwe,,2.8019209309212356,3.4730612864547217,4.334673724633966,0.004084177219053437,0.004554696772482116,tachi
2872,yunoyuno,,2.799710249339524,2.6356044114676984,4.194217349015596,0.003488754321388167,0.007929223955999017,"minir,tachi"
79280,ムラマ,★★/-,2.7988333082600745,3.5978131294380042,4.486719029565607,0.0025692494894493647,0.0035955757952306927,"lr2,minir"
70004,綾瀬千早,-/-,2.7980584467480636,2.576039832425178,2.7980584467480636,0.09618713139913532,0.15583089570644698,lr2
39693,板垣カノエ,☆01/★06,2.7955152459023047,3.4432263207346385,4.273787149334629,0.006029488188914008,0.007505329956287513,lr2
bb7c0de4-29b7-469b-b39c-79cb2460819c,luyuja,,2.7932646315155325,2.6500334192384094,2.7932646315155325,0.011883401606797503,0.026928464960696022,minir
153558,今泉影狼,★★/★04,2.790674195149114,2.9144921532193435,4.362908929728174,0.009904365896740977,0.012099516474319269,lr2
174841,ナナチ,★★/-,2.7862774521150757,2.5975834883792723,4.018591683479423,0.006097446464844322,0.010607333603932033,lr2
147174,"zyxwe"";",★★/☆03,2.783640641531295,3.4584229362907015,4.349710980453057,0.003826454744072975,0.004239715559529385,lr2
2d67d39d-cb50-4938-b8d3-4e2735854790,momoken,,2.781294375136283,2.770369161225046,2.781294375136283,0.12303043742934405,0.3456600713046213,minir
43586,剣竜,-/-,2.7788950677167383,2.4623707769646073,4.185616067944732,0.01661423267224473,0.02600103173789376,lr2
1517,entelecheia,,2.777604585795614,3.53046329495288,4.2048438806256065,0.005450118024570423,0.007159882088462978,tachi
174518,Osu_Sla,★★/-,2.776023526781255,3.1258116679345433,4.377735765842865,0.008206841947430954,0.011260011353402084,lr2
7850,氷上メルル,★★/★09,2.77125172354977,3.3324398670173356,4.216821530334618,0.006592752158102794,0.008053934414349194,lr2
106948,Altcia,-/-,2.769490717048214,3.585502638878628,2.769490717048214,0.11476705760983584,0.3156197799343203,lr2
146129,紫宮るな,★★/-,2.7684065216616465,2.6619239145556515,4.106347074067329,0.022667635363379422,0.025209857206732314,lr2
78173,ELNY,★★/-,2.7673015967462136,3.4856827464719418,4.220199131768204,0.005987946536215529,0.007786508988342818,lr2
a6786a27-fb89-4f5a-82a8-e0e70b039520,Rising_BS,,2.761843827276223,2.924531181304415,4.078978679178437,0.009102793303754386,0.016039059417013463,minir
